INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-05-30T11:00:00-00:00,2025-05-30T12:00:00-00:00,2025-05-30,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.90414,1
2025-05-30T23:00:00-00:00,2025-05-31T00:00:00-00:00,2025-05-30,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,33.14421,1
2025-05-30T08:00:00-00:00,2025-05-30T09:00:00-00:00,2025-05-30,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.14005,1
2025-05-30T07:00:00-00:00,2025-05-30T08:00:00-00:00,2025-05-30,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,48.70562,1
2025-05-30T10:00:00-00:00,2025-05-30T11:00:00-00:00,2025-05-30,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,46.93727,1
2025-05-30T14:00:00-00:00,2025-05-30T15:00:00-00:00,2025-05-30,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,31.79462,1
2025-05-30T17:00:00-00:00,2025-05-30T18:00:00-00:00,2025-05-30,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.45199,1
2025-05-30T19:00:00-00:00,2025-05-30T20:00:00-00:00,2025-05-30,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,21.67174,1
2025-05-30T09:00:00-00:00,2025-05-30T10:00:00-00:00,2025-05-30,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,44.99841,1
2025-05-31T01:00:00-00:00,2025-05-31T02:00:00-00:00,2025-05-30,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,64.91484,1
2025-05-31T03:00:00-00:00,2025-05-31T04:00:00-00:00,2025-05-30,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,83.26709,1
2025-05-31T06:00:00-00:00,2025-05-31T07:00:00-00:00,2025-05-30,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,57.30058,1
2025-05-30T12:00:00-00:00,2025-05-30T13:00:00-00:00,2025-05-30,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,53.33574,1
2025-05-30T15:00:00-00:00,2025-05-30T16:00:00-00:00,2025-05-30,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.8411,1
2025-05-31T05:00:00-00:00,2025-05-31T06:00:00-00:00,2025-05-30,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,61.36315,1
2025-05-30T16:00:00-00:00,2025-05-30T17:00:00-00:00,2025-05-30,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.13054,1
2025-05-30T21:00:00-00:00,2025-05-30T22:00:00-00:00,2025-05-30,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.95926,1
2025-05-30T22:00:00-00:00,2025-05-30T23:00:00-00:00,2025-05-30,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,26.81263,1
2025-05-31T00:00:00-00:00,2025-05-31T01:00:00-00:00,2025-05-30,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,45.89145,1
2025-05-31T02:00:00-00:00,2025-05-31T03:00:00-00:00,2025-05-30,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,81.43846,1
2025-05-30T13:00:00-00:00,2025-05-30T14:00:00-00:00,2025-05-30,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,43.94643,1
2025-05-31T04:00:00-00:00,2025-05-31T05:00:00-00:00,2025-05-30,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,69.2166,1
2025-05-30T18:00:00-00:00,2025-05-30T19:00:00-00:00,2025-05-30,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,22.55775,1
2025-05-30T20:00:00-00:00,2025-05-30T21:00:00-00:00,2025-05-30,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,LMP,LMP_PRC,0096WD_7_N001,ALL,1,20.99689,1
2025-05-31T03:00:00-00:00,2025-05-31T04:00:00-00:00,2025-05-30,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T15:00:00-00:00,2025-05-30T16:00:00-00:00,2025-05-30,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.14257,2
2025-05-30T13:00:00-00:00,2025-05-30T14:00:00-00:00,2025-05-30,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T21:00:00-00:00,2025-05-30T22:00:00-00:00,2025-05-30,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.26076,2
2025-05-30T12:00:00-00:00,2025-05-30T13:00:00-00:00,2025-05-30,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T23:00:00-00:00,2025-05-31T00:00:00-00:00,2025-05-30,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-4.79936,2
2025-05-31T06:00:00-00:00,2025-05-31T07:00:00-00:00,2025-05-30,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-31T05:00:00-00:00,2025-05-31T06:00:00-00:00,2025-05-30,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-31T02:00:00-00:00,2025-05-31T03:00:00-00:00,2025-05-30,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T17:00:00-00:00,2025-05-30T18:00:00-00:00,2025-05-30,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.69722,2
2025-05-31T04:00:00-00:00,2025-05-31T05:00:00-00:00,2025-05-30,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-31T01:00:00-00:00,2025-05-31T02:00:00-00:00,2025-05-30,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T19:00:00-00:00,2025-05-30T20:00:00-00:00,2025-05-30,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.8026,2
2025-05-30T07:00:00-00:00,2025-05-30T08:00:00-00:00,2025-05-30,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T22:00:00-00:00,2025-05-30T23:00:00-00:00,2025-05-30,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-6.2358,2
2025-05-30T14:00:00-00:00,2025-05-30T15:00:00-00:00,2025-05-30,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-0.25723,2
2025-05-30T11:00:00-00:00,2025-05-30T12:00:00-00:00,2025-05-30,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-31T00:00:00-00:00,2025-05-31T01:00:00-00:00,2025-05-30,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-2.5182,2
2025-05-30T20:00:00-00:00,2025-05-30T21:00:00-00:00,2025-05-30,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.18184,2
2025-05-30T16:00:00-00:00,2025-05-30T17:00:00-00:00,2025-05-30,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-5.27441,2
2025-05-30T08:00:00-00:00,2025-05-30T09:00:00-00:00,2025-05-30,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T10:00:00-00:00,2025-05-30T11:00:00-00:00,2025-05-30,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T09:00:00-00:00,2025-05-30T10:00:00-00:00,2025-05-30,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,0,2
2025-05-30T18:00:00-00:00,2025-05-30T19:00:00-00:00,2025-05-30,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCC,LMP_CONG_PRC,0096WD_7_N001,ALL,1,-3.29219,2
2025-05-30T16:00:00-00:00,2025-05-30T17:00:00-00:00,2025-05-30,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.00931,3
2025-05-30T12:00:00-00:00,2025-05-30T13:00:00-00:00,2025-05-30,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,54.39647,3
2025-05-30T13:00:00-00:00,2025-05-30T14:00:00-00:00,2025-05-30,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,45.15198,3
2025-05-30T10:00:00-00:00,2025-05-30T11:00:00-00:00,2025-05-30,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,48.01766,3
2025-05-31T04:00:00-00:00,2025-05-31T05:00:00-00:00,2025-05-30,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,71.2765,3
2025-05-31T03:00:00-00:00,2025-05-31T04:00:00-00:00,2025-05-30,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,85.4986,3
2025-05-31T02:00:00-00:00,2025-05-31T03:00:00-00:00,2025-05-30,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,84.33101,3
2025-05-31T01:00:00-00:00,2025-05-31T02:00:00-00:00,2025-05-30,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,64.91484,3
2025-05-31T06:00:00-00:00,2025-05-31T07:00:00-00:00,2025-05-30,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,58.92091,3
2025-05-30T20:00:00-00:00,2025-05-30T21:00:00-00:00,2025-05-30,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.93292,3
2025-05-30T14:00:00-00:00,2025-05-30T15:00:00-00:00,2025-05-30,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,33.24881,3
2025-05-30T23:00:00-00:00,2025-05-31T00:00:00-00:00,2025-05-30,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,40.22428,3
2025-05-30T11:00:00-00:00,2025-05-30T12:00:00-00:00,2025-05-30,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,49.95826,3
2025-05-31T05:00:00-00:00,2025-05-31T06:00:00-00:00,2025-05-30,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,63.01412,3
2025-05-31T00:00:00-00:00,2025-05-31T01:00:00-00:00,2025-05-30,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,51.94168,3
2025-05-30T09:00:00-00:00,2025-05-30T10:00:00-00:00,2025-05-30,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,46.05774,3
2025-05-30T18:00:00-00:00,2025-05-30T19:00:00-00:00,2025-05-30,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,25.84995,3
2025-05-30T08:00:00-00:00,2025-05-30T09:00:00-00:00,2025-05-30,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,46.18381,3
2025-05-30T07:00:00-00:00,2025-05-30T08:00:00-00:00,2025-05-30,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,49.88797,3
2025-05-30T22:00:00-00:00,2025-05-30T23:00:00-00:00,2025-05-30,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,35.19535,3
2025-05-30T21:00:00-00:00,2025-05-30T22:00:00-00:00,2025-05-30,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,29.06259,3
2025-05-30T19:00:00-00:00,2025-05-30T20:00:00-00:00,2025-05-30,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,27.28614,3
2025-05-30T15:00:00-00:00,2025-05-30T16:00:00-00:00,2025-05-30,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,26.45174,3
2025-05-30T17:00:00-00:00,2025-05-30T18:00:00-00:00,2025-05-30,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCE,LMP_ENE_PRC,0096WD_7_N001,ALL,1,26.86881,3
2025-05-30T14:00:00-00:00,2025-05-30T15:00:00-00:00,2025-05-30,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.19696,4
2025-05-31T04:00:00-00:00,2025-05-31T05:00:00-00:00,2025-05-30,22,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.05989,4
2025-05-30T09:00:00-00:00,2025-05-30T10:00:00-00:00,2025-05-30,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.05933,4
2025-05-30T17:00:00-00:00,2025-05-30T18:00:00-00:00,2025-05-30,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.7196,4
2025-05-31T02:00:00-00:00,2025-05-31T03:00:00-00:00,2025-05-30,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.89255,4
2025-05-30T10:00:00-00:00,2025-05-30T11:00:00-00:00,2025-05-30,4,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.0804,4
2025-05-30T15:00:00-00:00,2025-05-30T16:00:00-00:00,2025-05-30,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.46807,4
2025-05-30T21:00:00-00:00,2025-05-30T22:00:00-00:00,2025-05-30,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.84257,4
2025-05-31T01:00:00-00:00,2025-05-31T02:00:00-00:00,2025-05-30,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,4
2025-05-31T05:00:00-00:00,2025-05-31T06:00:00-00:00,2025-05-30,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.65097,4
2025-05-31T06:00:00-00:00,2025-05-31T07:00:00-00:00,2025-05-30,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.62032,4
2025-05-30T08:00:00-00:00,2025-05-30T09:00:00-00:00,2025-05-30,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.04375,4
2025-05-31T03:00:00-00:00,2025-05-31T04:00:00-00:00,2025-05-30,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.23151,4
2025-05-31T00:00:00-00:00,2025-05-31T01:00:00-00:00,2025-05-30,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-3.53203,4
2025-05-30T11:00:00-00:00,2025-05-30T12:00:00-00:00,2025-05-30,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.05412,4
2025-05-30T18:00:00-00:00,2025-05-30T19:00:00-00:00,2025-05-30,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,0,4
2025-05-30T20:00:00-00:00,2025-05-30T21:00:00-00:00,2025-05-30,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.75419,4
2025-05-30T22:00:00-00:00,2025-05-30T23:00:00-00:00,2025-05-30,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.14692,4
2025-05-30T12:00:00-00:00,2025-05-30T13:00:00-00:00,2025-05-30,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.06073,4
2025-05-30T16:00:00-00:00,2025-05-30T17:00:00-00:00,2025-05-30,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.60435,4
2025-05-30T19:00:00-00:00,2025-05-30T20:00:00-00:00,2025-05-30,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.8118,4
2025-05-30T07:00:00-00:00,2025-05-30T08:00:00-00:00,2025-05-30,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.18234,4
2025-05-30T13:00:00-00:00,2025-05-30T14:00:00-00:00,2025-05-30,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-1.20556,4
2025-05-30T23:00:00-00:00,2025-05-31T00:00:00-00:00,2025-05-30,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MCL,LMP_LOSS_PRC,0096WD_7_N001,ALL,1,-2.28072,4
2025-05-30T16:00:00-00:00,2025-05-30T17:00:00-00:00,2025-05-30,10,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T22:00:00-00:00,2025-05-30T23:00:00-00:00,2025-05-30,16,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T12:00:00-00:00,2025-05-30T13:00:00-00:00,2025-05-30,6,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T13:00:00-00:00,2025-05-30T14:00:00-00:00,2025-05-30,7,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-31T01:00:00-00:00,2025-05-31T02:00:00-00:00,2025-05-30,19,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-31T05:00:00-00:00,2025-05-31T06:00:00-00:00,2025-05-30,23,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T09:00:00-00:00,2025-05-30T10:00:00-00:00,2025-05-30,3,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T11:00:00-00:00,2025-05-30T12:00:00-00:00,2025-05-30,5,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T17:00:00-00:00,2025-05-30T18:00:00-00:00,2025-05-30,11,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T19:00:00-00:00,2025-05-30T20:00:00-00:00,2025-05-30,13,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-31T06:00:00-00:00,2025-05-31T07:00:00-00:00,2025-05-30,24,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T08:00:00-00:00,2025-05-30T09:00:00-00:00,2025-05-30,2,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T14:00:00-00:00,2025-05-30T15:00:00-00:00,2025-05-30,8,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T15:00:00-00:00,2025-05-30T16:00:00-00:00,2025-05-30,9,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T18:00:00-00:00,2025-05-30T19:00:00-00:00,2025-05-30,12,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-31T02:00:00-00:00,2025-05-31T03:00:00-00:00,2025-05-30,20,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-31T03:00:00-00:00,2025-05-31T04:00:00-00:00,2025-05-30,21,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T21:00:00-00:00,2025-05-30T22:00:00-00:00,2025-05-30,15,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T20:00:00-00:00,2025-05-30T21:00:00-00:00,2025-05-30,14,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T07:00:00-00:00,2025-05-30T08:00:00-00:00,2025-05-30,1,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-30T23:00:00-00:00,2025-05-31T00:00:00-00:00,2025-05-30,17,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
2025-05-31T00:00:00-00:00,2025-05-31T01:00:00-00:00,2025-05-30,18,0,0096WD_7_N001,0096WD_7_N001,0096WD_7_N001,DAM,MGHG,LMP_GHG_PRC,0096WD_7_N001,ALL,1,0,5
